name,type,address,phone,latitude,longitude,city,region_category,source
Zəfəran Aptek Bərdə,PHARMACY,Üzeyir Hacıbəyov küçəsi,9940202050320,40.37283555128953,47.12617942843945,Bərdə,Region,Meqa Sigorta
Zəfəran Aptek Gəncə,PHARMACY,Ə.Məmmədov 3N-li TTYX yanı,+994 022 2564277,40.696266749797225,46.38265427144358,Gəncə,Region,Meqa Sigorta
Zəfəran Aptek Kardio &#34;MKX&#34;,PHARMACY,Parlament Prospekti 76,+994 0124927919,40.36159967010152,49.82463646142241,Bakı,Bakı,Meqa Sigorta
Zəfəran Aptek Neftçilər Xəstəxanası,PHARMACY,Mehdi Mehdizadə küç.,+994124895185,40.3804064337147,49.86386419544618,Bakı,Bakı,Meqa Sigorta
Zəfəran Aptek Qazax,PHARMACY,Heydər Əliyev 114 A,+994 0222955631,41.09297362939413,45.36612632639909,Qazax,Region,Meqa Sigorta
Zəfəran Aptek Əhmədli,PHARMACY,"Məhəmməd Hadi küç., 23/24",+994 123760415,40.38802502182864,49.95464737661878,Bakı,Bakı,Meqa Sigorta
Zəfəran Aptek- Qusar-2,PHARMACY,Qusar rayon xəstəxananın yanı,+994 0233855826,41.42438871305577,48.44876427561206,Bakı,Bakı,Meqa Sigorta
Zəfəran Enterol Aptek,PHARMACY,"Xətai r-nu,M.Hadi  küç 41",+994 0123760361,40.387411236944075,49.95344069047986,Bakı,Bakı,Meqa Sigorta
Zəfəran Favorit Aptek,PHARMACY,"Sabunçu r-nu, Bakıxanov qəs., Sülh küç 1D",+994 0124296651,40.41775260945409,49.960313300290636,Bakı,Bakı,Meqa Sigorta
Zəfəran Lutemax Aptek,PHARMACY,Abbas Mirzə Şərifzadə,+994 0124323993,40.38405304636669,49.803887780397545,Bakı,Bakı,Meqa Sigorta
Zəfəran Lənkəran,PHARMACY,"Nizami küç., ev 89",+994 0252544994,38.75909973855131,48.83853496985636,Lənkəran,Region,Meqa Sigorta
Zəfəran Mərdəkan,PHARMACY,Mərdəkan,+994 0124548289,40.48715636828353,50.16457230739104,Bakı,Bakı,Meqa Sigorta
Zəfəran Nar Aptek,PHARMACY,63 Ağa Neymətulla,+994 0125648786,40.407668143857734,49.867921419565825,Bakı,Bakı,Meqa Sigorta
Zəfəran Okean Aptek,PHARMACY,Basti Baghirova 14,+994 0124368457,40.38416906404882,49.825625642603164,Bakı,Bakı,Meqa Sigorta
Zəfəran Oskar Aptek,PHARMACY,"Binəqədi ray-nu, Mir Cəlal küç 72",+994 0125604720,40.421007621307076,49.814878389688644,Bakı,Bakı,Meqa Sigorta
Zəfəran Sahil 1 (Primorski 1),PHARMACY,Sahil qəs Məhərrəm Seyidov küç,+994 0124469799,40.229647498821244,49.581975022039586,Bakı,Bakı,Meqa Sigorta
Zəfəran Sahil 2 (Primorski 2),PHARMACY,Ümid qəsəbəsi,+994 0124466433,40.225051186469884,49.576889555528815,Bakı,Bakı,Meqa Sigorta
Zəfəran Sumqayıt,PHARMACY,Heydar Aliyev Pros,+994 0186440929,40.58437246252202,49.67287249143244,Sumqayıt,Region,Meqa Sigorta
Zəfəran Səma Aptek,PHARMACY,Şövkət məmmədova küçəsi,+994 0125626116,40.42172365609169,49.84641147855211,Bakı,Bakı,Meqa Sigorta
Zəfəran Səməd Vurğun aptek,PHARMACY,Səməd Vurğun 108 Neptun marketdən sola Asəf Zeynallı musiqi kollecin yanı,+994 0124415646,40.39225676402475,49.835436076780525,Bakı,Bakı,Meqa Sigorta
Zəfəran XMSK,PHARMACY,"Səbail r-nu, Badamdar şosse 31",+994124935111,40.35286265673126,49.80933580116334,Bakı,Bakı,Meqa Sigorta
32 GÖZƏL,DENTAL,Azərbaycan pr.12,+994125967313,40.371552,49.833763,Bakı,Bakı,Meqa Sigorta
AQS DENTAL CENTER LTD,DENTAL,"13 mkr.13, ev 55",+994184485665,40.566993,49.695843,Sumqayıt,Region,Meqa Sigorta
BAKU DENT,DENTAL,"Nərimanovi r.-nu, C.Hacıbəyli küç., 38",+994125647740,40.40121,49.841775,Bakı,Bakı,Meqa Sigorta
PRO DENTAL MMC,DENTAL,"Bakı şəh., Salatın Əsgərova küç. 162A",+994509901666,40.3800904,49.8379188,Bakı,Bakı,Meqa Sigorta
Billur Dent 32 Beauty,DENTAL,"Məmməd Araz, 63",+994125613280,40.40658276434617,49.8445011411967,Bakı,Bakı,Meqa Sigorta
DENT İNN,DENTAL,Sabit Rəhman 225-B,+994513222233,40.399701,49.831914,Bakı,Bakı,Meqa Sigorta
DENTAL ARTS STUDİO,DENTAL,"Məmməd Araz küç., ev 111x",+994125610191,40.410628,49.846687,Bakı,Bakı,Meqa Sigorta
DENTAL STUDİO,DENTAL,6 Mehbali Zeynalabdiyev,+994125982887,40.380283,49.856547,Bakı,Bakı,Meqa Sigorta
DOCTOR DENT,DENTAL,"Səbail r.-nu, Mətbuat pr.-ti, ev 2A",+994125370038,4035962.0,4982255.0,Bakı,Bakı,Meqa Sigorta
Müasir Stomatologiya SA,DENTAL,14-21 Nizami küç,+994502771170,40.594311,49.669442,Sumqayıt,Region,Meqa Sigorta
Muğan Firması Sağlam Diş Dental Clinic,DENTAL,49 B Tbilisi prospekti,+994125203151,40.39507,49.81736,Bakı,Bakı,Meqa Sigorta
NEO DENTAL,DENTAL,"Binəqədi r.-nu, H.Əmiroğlu küç. 3073,məh.55C",+994124644922,4041296.0,4983816.0,Bakı,Bakı,Meqa Sigorta
ONLY DENT,DENTAL,"Yasamal, Mirəli Seyidov küç., 3138 ci məh..",+994125050717,40.375894,49.807183,Bakı,Bakı,Meqa Sigorta
SWISSDENT KLİNİKASI,DENTAL,"34 Abbas Mirzə Şərifzadə küçəsi, Bakı 1138",+994998303200,4037468.0,4980516.0,Bakı,Bakı,Meqa Sigorta
Z DENT,DENTAL,Park Atatürk,+994553330337,40.412645,49.847126,Bakı,Bakı,Meqa Sigorta
AİDA Tibb Mərkəzi,CLINIC,"S.Rüstəmov və H.Sarabski küçələrinin kəsişməsi, 657-ci məhəllə",+994124416696,40.3881617,49.8392809,Bakı,Bakı,Meqa Sigorta
ASSMED,CLINIC,"Lökbatan qəs., D.Bunyadzadə küç., Ev 3a",+994124451818,40.3202134,49.7324291,Bakı,Bakı,Meqa Sigorta
ATLAS Tibb Mərkəzi,CLINIC,"Nərimanov,Xətai,39",+994124969606,40.387398400000016,49.85647429999995,Bakı,Bakı,Meqa Sigorta
ATU Tədris Cərrahiyyə Klinikası,CLINIC,"Nəsimi rayonu M. Mirqasımov küç., 2",+994124498254,40.392399,49.8339787,Bakı,Bakı,Meqa Sigorta
ATU Tədris Terapevtik Klinikası,CLINIC,"Mərdanov qardaşları, 100",+994124413348,40.396706,49.831777,Bakı,Bakı,Meqa Sigorta
AYSMED MEDİCAL CENTER,CLINIC,Məhəmməd Hadi  2,+994123709224,40.394492,49.952751,Bakı,Bakı,Meqa Sigorta
Bakı Patologiya Mərkəzi,CLINIC,"Nəsimi ray., S.Rüstəm, ev 17",+994124041404,40.411928,49.862159,Bakı,Bakı,Meqa Sigorta
Bakı Sağlamlıq Mərkəzi Publik Hüquqi Şəxs,CLINIC,"Azadlıq pr., 112",+994124400057,40.398404,49.83964,Bakı,Bakı,Meqa Sigorta
Baku Medical Plaza Babək Filialı,CLINIC,Babək pr 42 N,+994124044190,40.3949123,49.9635127,Bakı,Bakı,Meqa Sigorta
Batı Göz(Medical Plaza MMC),CLINIC,Vaqif prospekti 75A,+994123104033,40.392553,49.843024,Bakı,Bakı,Meqa Sigorta
Bonum Medical,CLINIC,"90 Zərifə Əliyeva, Şəki 5500",+994 506630088,41.15727784207412,47.1784901635417,Şəki,Region,Meqa Sigorta
Caspian International Hospital,CLINIC,"Badamdar qəsəbəsi 1-ci yaşayış massivi, 31",+994125025016,40.343291,49.810171,Bakı,Bakı,Meqa Sigorta
CELAMİG LTD,CLINIC,"S.Rəhimov küç., 126/64",+994125371101,40.3782244,49.8351393,Bakı,Bakı,Meqa Sigorta
Central Clinic,CLINIC,"Abşeron, Xırdalan, H.Əliyev prospekti 30 , ev 14",+994507776999,40.452867,49.733334,Xırdalan,Bakı,Meqa Sigorta
Dentamed Estetik,CLINIC,"3 Koroğlu Rəhimov küçəsi, Bakı",0502821333,40.395849702944496,49.85956025156282,Bakı,Bakı,Meqa Sigorta
Dialab Tibb Mərkəzi,CLINIC,"İstiqlaliyyət küç., 1",+994124922056,40.368379,49.832587,Bakı,Bakı,Meqa Sigorta
Dr.Kamal Klinika,CLINIC,"7 Eldar Tağızadə küçəsi, Bakı",+994 123105231,40.386747093203326,49.84705717493113,Bakı,Bakı,Meqa Sigorta
DTX HƏRBİ-TİBB İDARƏSİ,CLINIC,"Badamdar qəs., Məktəbli küç., 1",+994124057399,40.363871,49.822917,Bakı,Bakı,Meqa Sigorta
ELLAB DIAGNOSTIC,CLINIC,"44 Aşıq Molla Cümə,",+994 553105205,40.40817819907886,49.86000441108174,Bakı,Bakı,Meqa Sigorta
Endokrin Mərkəz,CLINIC,"Nərimanov rayonu, Həsənoğlu küçəsi, 16a",+994125144502,40.397939,49.869871,Bakı,Bakı,Meqa Sigorta
EuroMed Tibb merkezi,CLINIC,"Cavadxan küç., 17A",+994124319341,40.412194,49.8144,Bakı,Bakı,Meqa Sigorta
Funda Hospital,CLINIC,"İ.Hidayətzadə, 163",+994125662844,40.39404,49.872181,Bakı,Bakı,Meqa Sigorta
German Hospital,CLINIC,İ.Qurtqaşımlı 51,+994125386660,40.369497,49.820981,Bakı,Bakı,Meqa Sigorta
Gəncə Müalicə Diaqnostika Mərkəzi,CLINIC,"Nizami rayonu, Totanlı küçəsi 17",+994222640909,40.659427,46.338585,Gəncə,Region,Meqa Sigorta
Gəncə UltraLab (Sağlam Ailə),CLINIC,"Azərbaycan Bayrağı küç., İmperial şadlıq sarayının yanı",+994051022310,40.68709,46.38009,Gəncə,Region,Meqa Sigorta
Hayat Clinic,CLINIC,"Yasamal r., Mətbuat pr., 35A, məhəllə 3141",+994124041404,40.377619,49.808919,Bakı,Bakı,Meqa Sigorta
HB Güven Klinik,CLINIC,"Atatürk pr., 3078",+994124361496,40.416592,49.844631,Bakı,Bakı,Meqa Sigorta
InterDent,CLINIC,"36 Daghistan, Bakı 1007",+994 0552627573,40.387576729707654,49.84660342457451,Bakı,Bakı,Meqa Sigorta
International 2 Medical Center,CLINIC,Ashig Molla Juma 32,+994125665578,40.402929,49.864794,Bakı,Bakı,Meqa Sigorta
International medical Centre 1,CLINIC,"Rasul Rza   24 , Baku 1005",+994125961316,40.37492,49.838054,Bakı,Bakı,Meqa Sigorta
İstanbul NS Klinika,CLINIC,Mustafa Kamal Ata-Türk pr-ti ev 140,+994124658500,40.412758,49.846948,Bakı,Bakı,Meqa Sigorta
İstanbul NS Klinika,CLINIC,140 Atatürk prospekti,+994 554678500,40.41297332400774,49.84709170923445,Bakı,Bakı,Meqa Sigorta
Koreya Şərq Təbabəti Klinikası SEBA FİTO,CLINIC,Neftçilər pr 65,+994124371810,40.36011,49.83347,Bakı,Bakı,Meqa Sigorta
Lanset-Cərrahliq Klinikası,CLINIC,"Nərimanov r.-nu, Sabit Rəhman, ev 35",+994124484702,40.40034,49.835817,Bakı,Bakı,Meqa Sigorta
Leyla Medical Center,CLINIC,"Y.Səfərov küç., 19",+994124965106,40.382082,49.862593,Bakı,Bakı,Meqa Sigorta
Liman Klinikası,CLINIC,"6-cı mikrorayon, S. Vurğun küç., 35 A",+994502352434,40.580291,49.689685,Sumqayıt,Region,Meqa Sigorta
Liv Bona Dea Hospital,CLINIC,"2 Mehdi Abbasov, Baku 1060",+994125290900,40.4126692639456,49.93042432979307,Bakı,Bakı,Meqa Sigorta
Mayomed Sağlık Hizmetleri Ticaret Limited Şirketi,CLINIC,Əhməd Rəcəbli  205,+994505449200,40.41296,49.860673,Bakı,Bakı,Meqa Sigorta
MEDERA HOSPITAL,CLINIC,"Binəqədi ray., Əcəmi Naxçıvani küç., 13C",+994125610303,40.416437,49.841603,Bakı,Bakı,Meqa Sigorta
MEDICAN MMC,CLINIC,"20 Yanvar küç., 71",+994252550298,38.754602,48.837669,Lənkəran,Region,Meqa Sigorta
Mediland,CLINIC,"1188 məhəllə, Sabit Orucov 17C",+994124887450,40.3808253,49.8692689,Bakı,Bakı,Meqa Sigorta
Mediplanet Klinikası,CLINIC,"Yusif bəy İbrahimli, 1, Bakı, Səbail, AZ1001",+994124971250,40.368782,49.830803,Bakı,Bakı,Meqa Sigorta
Medservis Özəl Tibb Mərkəzi,CLINIC,"C.Məmmədquluzadə küç., 3",+994124189944,40.379214,49.833217,Bakı,Bakı,Meqa Sigorta
Milana Medical,CLINIC,"Nərimanov ray., Ə. Rəcəbli küç., 21/1",+994122102287,40.410542,49.862523,Bakı,Bakı,Meqa Sigorta
Milli Hematologiya və Transfuziologiya Mərkəzi PUBLİK HÜQUQİ ŞƏXSİ,CLINIC,Ak. Mirəli Qaşqay 145,+994125642997,40.39733033477324,49.84114973261163,Bakı,Bakı,Meqa Sigorta
Milli İdman Tibb və Reabilitasiya Elmi-Praktiki İnstitutu,CLINIC,"Olimpiya, ev 4a",+994124048310,40.39900260635423,49.855552026366404,Bakı,Bakı,Meqa Sigorta
Modern Hospital,CLINIC,Babək prospekti 2389,+994125703030,40.395563,49.948069,Bakı,Bakı,Meqa Sigorta
Məlhəm Beynəlxalq Hospital,CLINIC,C. Naxçıvanski 433,+994512017101,40.407654657905184,49.95473088218686,Bakı,Bakı,Meqa Sigorta
Mərkəzi Klinik Xəstəxana,CLINIC,"Parlament prospekti, 76",+994124921092,40.3614319,49.8248189,Bakı,Bakı,Meqa Sigorta
Mərkəzi Neftçilər Xəstəxanası,CLINIC,Y.Səfərov küç. 17,+994125210886,40.3808131,49.8633822,Bakı,Bakı,Meqa Sigorta
N-KAY M Klinik MMC,CLINIC,"N.Nərimanov, 49 A",+994233251854,,,Xaçmaz,Region,Meqa Sigorta
Naxçıvan Diaqnostika-Müalicə Mərkəzi publik hüquqi şəxsi,CLINIC,Əziz Əliyev 66,+994709940470,39.216688071664755,45.42059183793809,Naxçıvan,Region,Meqa Sigorta
NB Lazur Hospital,CLINIC,"34 2-ci yaşayış massivi, 151 Badamdar şossesi,",0125024333,40.34943696848648,49.81087273806639,Bakı,Bakı,Meqa Sigorta
Nəbz Tibb mərkəzi,CLINIC,"Qara Qarayev pr., 31",+994124213855,40.41785,49.93539,Bakı,Bakı,Meqa Sigorta
Nəsrəddin Tusi adına Klinika,CLINIC,"Həsən bəy Zərdabi, Bakı",+994502080255,40.39793,49.80537,Bakı,Bakı,Meqa Sigorta
OKİ ÖZƏL TİBBİ MÜALİCƏXANASI,CLINIC,"F.Musayev küç, 27",+994505971647,41.42583,48.43072,Qusar,Region,Meqa Sigorta
OKSİGEN KLİNİK XƏSTƏXANASI,CLINIC,"N.Nərimanov r.-nu, 1959-cu məh.",+994709060906,40.40372,49.87001,Bakı,Bakı,Meqa Sigorta
OLİMP HOSPİTAL,CLINIC,8-10 İnşaatçılar pros,+994552207342,40.37584,49.81966,Bakı,Bakı,Meqa Sigorta
Radiofarma Nüvə Təbabət Mərkəzi,CLINIC,"Yasamal rayonu, M. Xiyabani 137",+994125332147,40.40023,49.79877,Bakı,Bakı,Meqa Sigorta
REAL TİBB MƏRKƏZİ,CLINIC,14 Nəriman.Nərimanov Sumqayıt 5007,+994186424580,40.58043,49.68099,Sumqayıt,Region,Meqa Sigorta
REFERANS 36.6 Med Gəncə filialı,CLINIC,Atatürk pr.120 B,+994515926366,40.70158,46.35811,Gəncə,Region,Meqa Sigorta
Referans Klinik Laboratoriya Mərkəzi,CLINIC,"Nərimanov r., M.Məmmədzadə küç., 8A",+994123100033,40.40311,49.87317,Bakı,Bakı,Meqa Sigorta
REFERANS Quba Tibb Mərkəzi,CLINIC,"Molla Pənah Vaqif küç ,Quba 4024",+994773580033,41.36147,48.52186,Quba,Region,Meqa Sigorta
Respublika Diaqnostika Mərkəzi,CLINIC,147 Tbilisi prospekti,+994125309029,40.39986,49.81038,Bakı,Bakı,Meqa Sigorta
Saf Hospital,CLINIC,Y.V.Çəmənzəmənli küç 18,+994124410301,40.40149500000001,49.83197269999998,Bakı,Bakı,Meqa Sigorta
SAĞLAM AİLƏ Mikrorayon Ultralab,CLINIC,128 Rəşid Behbudov,+994124401300,40.38275,49.84335,Bakı,Bakı,Meqa Sigorta
SAĞLAM AİLƏ Nərimanov filialı,CLINIC,"C.Cabbarlı küç., 24, Ə.Rəcəbli 3, küçə 10",994124414971,40.40956,49.86204,Bakı,Bakı,Meqa Sigorta
SAĞLAM AİLƏ Sumqayıt,CLINIC,Cəfər Cabbarlı 8 C 1st mkr,+994186420869,40.58602,49.6822,Sumqayıt,Region,Meqa Sigorta
SAĞLAM HƏYAT,CLINIC,"H.Əliyev küç , Qəbələ 3600",+994706330360,40.97658,47.85348,Qəbələ,Region,Meqa Sigorta
ŞANS Tibb Mərkəzi,CLINIC,Müseyib Bağırov küç.,+994702576663,40.67864,46.37565,Gəncə,Region,Meqa Sigorta
Spero Hospital,CLINIC,1B  20 Yanvar,+994124304303,40.41169,49.80381,Bakı,Bakı,Meqa Sigorta
Starlab tibb mərkəzi,CLINIC,5th mkr 20 Yanvar str 51 19A 20 Yanvar,+994 124311314,40.41292418640359,49.809820651563825,Bakı,Bakı,Meqa Sigorta
Stimul.S Hospital,CLINIC,"Sabunçu r.-nu, Bakıxanov qəs., Yavər Əliyev küç., 26",+994705502020,40.4338,49.95642,Bakı,Bakı,Meqa Sigorta
Sədəf Klinikası Fatimə-H,CLINIC,"Qaradağ r.-nu, Sahil qəs., B.Əliyev küç., 33",+994124463201,40.22222,49.57444,Bakı,Bakı,Meqa Sigorta
ŞƏFA MÜALİCƏVİ DİAQNOSTİKA MƏRKƏZİ,CLINIC,"H.Zərdabi pr.-ti, 84",+994124483811,40.39586,49.80686,Bakı,Bakı,Meqa Sigorta
SƏHHƏT Azərbaycan-Almaniya Klinikası,CLINIC,"Nizami ray.,103 Q.Qarayev",+994124478555,40.39614,49.953994,Bakı,Bakı,Meqa Sigorta
TOFİQOĞLU TİBB MƏRKƏZİ,CLINIC,N.Nərimanov 52,+994233255593,41.46126215042535,48.79897018968727,Xaçmaz,Region,Meqa Sigorta
TURAN-97,CLINIC,"Xətai r.-nu, Əhmədli qəsəbəsi, Sarayevo küç., 184",+994123700524,40.3864,49.95926,Bakı,Bakı,Meqa Sigorta
Turk American Medical Center,CLINIC,"Yusif Vəzir Çəmənzəminli küç., 18",+994502224459,40.4019,49.83352,Bakı,Bakı,Meqa Sigorta
ULTRA MED Tibb Mərkəzi,CLINIC,"Xətai r.-nu, 45 Məhəmməd Hadi",+994504018910,40.38282,49.95452,Bakı,Bakı,Meqa Sigorta
Unikal Klinika,CLINIC,"Bakı küç. 37,44-cü məh",+994502852185,40.57618,49.67933,Sumqayıt,Region,Meqa Sigorta
Uniklinika,CLINIC,Kazım Kazımzadə 115,+994502090165,40.37695,49.81827,Bakı,Bakı,Meqa Sigorta
Vita Med Tibb Mərkəzi,CLINIC,224B Mirzə Fətəli Axundov,+994 252950008,39.4560784007144,48.5436359668528,Biləsuvar,Region,Meqa Sigorta
Vita Yasamal Buta,CLINIC,"Ə.Ələkbərov, 97",+994125330476,40.39579,49.81604,Bakı,Bakı,Meqa Sigorta
Xüsusi Müalicə Sağlamlıq Kompleksi,CLINIC,Badamdar şossesi 31,+994124935111,40.35316,49.80926,Bakı,Bakı,Meqa Sigorta
YAŞAM TİBB MƏRKƏZİ,CLINIC,"Nərimanov r.-nu, Fətəli Xan Xoyski, ev 112",+994124657223,40.40221,49.86093,Bakı,Bakı,Meqa Sigorta
YASAMAL HOSPİTAL,CLINIC,Məhəmməd Xiyabani küçəsi 15V,+994124650102,40.39751,49.79167,Bakı,Bakı,Meqa Sigorta
YASAMAL Hospital,CLINIC,Məhəmməd Xiyabani küçəsi 15V,+994 0125259133,40.39762123946347,49.79161008039824,Bakı,Bakı,Meqa Sigorta
Yeni Gəncə tibb Mərkəzi İNTERMEDSERVİS,CLINIC,"Yeni Gəncə qəs., 28 May küç..",+994505590303,40.68535,46.33172,Gəncə,Region,Meqa Sigorta
ZƏFƏRAN HOSPİTAL,CLINIC,30 Asif Məmmədov,+994123100262,40.39455,49.881,Bakı,Bakı,Meqa Sigorta
Gömrük Hospitalının Apteki,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Kazım Kazımzadə küç.118, AZ1000",994 55 455 69 51,40.3783417,49.8157959,Bakı,Bakı,A-Group
AzəriMed-Kanon Oskar,PHARMACY,"Azərbaycan Respublikası, Bakı, Binəqədi r-nu, Mir Cəlal küç.72, AZ1000",994 55 455 85 74,40.4209595889113,49.8148467690126,Bakı,Bakı,A-Group
AzəriMed-Kanon Səma,PHARMACY,"Azərbaycan Respublikası, Bakı, Binəqədi r-nu, Şövkət Məmmədova küç.32, AZ1000",994 55 455 85 46,40.421414519883,49.8463232690126,Bakı,Bakı,A-Group
AzəriMed-Kanon Viktoriya,PHARMACY,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Təbriz küç.17, AZ1000",994 55 455 85 64,40.3879579733829,49.8522513690373,Bakı,Bakı,A-Group
AzəriMed-Zəfəran 5 saylı xəstəxana,PHARMACY,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Fətəli Xan Xoyski küç.130, AZ1000",994 55 455 88 02,40.4030551451771,49.8625555555188,Bakı,Bakı,A-Group
AzəriMed-Kanon Semaşko,PHARMACY,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, Mirəsədulla Mirqasımov küç.2, AZ1000",994 55 455 85 39,40.3941096157195,49.8349245843803,Bakı,Bakı,A-Group
AzəriMed-Kanon Vitamin,PHARMACY,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, Hüseynbala Əliyev küç.4, AZ1000",994 55 455 87 85,40.4109252996611,49.8172773248597,Bakı,Bakı,A-Group
AzəriMed-Kanon Ferromed,PHARMACY,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Qara Qarayev pr,26, AZ1000",994 55 455 85 97,40.4176338353684,49.9319567536956,Bakı,Bakı,A-Group
AzəriMed-Kanon Favorit,PHARMACY,"Azərbaycan Respublikası, Bakı, Sabunçu r-nu, Bakıxanov qəs.,Sülh küç.1D, AZ1000",994 55 455 85 72,40.4178923603822,49.9604119978482,Bakı,Bakı,A-Group
AzəriMed-Kanon Naturalist,PHARMACY,"Azərbaycan Respublikası, Bakı, Səbail r-nu, Əhməd Cavad küç.22, AZ1000",994 55 455 85 37,40.36987942793,49.8344882536942,Bakı,Bakı,A-Group
AzəriMed-Zəfəran XMSK,PHARMACY,"Azərbaycan Respublikası, Bakı, Səbail r-nu, Badamdar şossesi 31, AZ1000",994 55 455 81 63,40.3529930114746,49.8091201782226,Bakı,Bakı,A-Group
AzəriMed-Zəfəran Neftçilər,PHARMACY,"Azərbaycan Respublikası, Bakı, Xətai r-nu, M.Mehdizadə və Y.Səfərov küç. kəsişməsi, AZ1000",994 55 455 88 01,40.3805190238593,49.8638801693156,Bakı,Bakı,A-Group
AzəriMed-Kanon Okean,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Bəsti Bağırova küç.14, AZ1000",994 55 455 85 73,40.3842489814834,49.8251969843799,Bakı,Bakı,A-Group
AzəriMed-Kanon Lutemax,PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Abbas Mirzə Şərifzadə küç.314, AZ1000",994 55 455 85 38,40.3822000215592,49.8044049690373,Bakı,Bakı,A-Group
"AzəriMed-Zəfəran ""20 Yanvar""",PHARMACY,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Müzəffər Həsənov küç.1, AZ1000",994 55 455 69 51,40.4042120281025,49.8063161690379,Bakı,Bakı,A-Group
AzəriMed-Kanon Balzam,PHARMACY,"Azərbaycan Respublikası, Xırdalan şəhəri, M.Ə.Rəsulzadə küç.1",994 55 455 81 26,40.4535065301217,49.7504811402038,Absheron,Bakı,A-Group
AzəriMed-Zəfəran Mərdəkan,PHARMACY,"Azərbaycan Respublikası, Bakı, Xəzər r-nu, Mərdəkan qəs., AZ1000",994 55 455 90 78,40.4871118763139,50.1648227825334,Bakı,Bakı,A-Group
AzəriMed-Zəfəran Primorsk,PHARMACY,"Azərbaycan Respublikası, Bakı, Qaradağ r-nu, Sahil qəs.,Məhərrəm Seyidov küç., AZ1000",994 55 455 90 93,40.2298231466725,49.5818103978683,Bakı,Bakı,A-Group
AzəriMed-Zəfəran Lökbatan,PHARMACY,"Azərbaycan Respublikası, Bakı, Qaradağ r-nu, Lökbatan qəs.,28 May küç., AZ1000",994 55 455 89 10,40.3219896279471,49.7330250113384,Bakı,Bakı,A-Group
AzəriMed-Zəfəran Sumqayıt,PHARMACY,"Azərbaycan Respublikası, Sumqayıt, Heydər Əliyev pr.,məhəllə 40, AZ5000",994 55 455 89 00,40.5839798482589,49.6731244248649,Sumqayıt,Region,A-Group
AzəriMed-Zəfəran Bərdə,PHARMACY,"Azərbaycan Respublikası, Bərdə, Üzeyir Hacıbəyov küç.3, AZ0900",994 55 455 87 99,40.3728159882696,47.1260759825045,Bərdə,Region,A-Group
AzəriMed-Zəfəran Mingəçevir,PHARMACY,"Azərbaycan Respublikası, Mingəçevir, Heydər Əliyev pr., AZ4500",994 55 455 58 12,40.7647467362729,47.0620098248454,Mingəçevir,Region,A-Group
AzəriMed-Kanon Almaz,PHARMACY,"Azərbaycan Respublikası, Xaçmaz, Nəriman Nərimanov küç.47, AZ2700",994 55 455 85 96,41.4614832035721,48.7992184978801,Bakı,Bakı,A-Group
Varitex (tibbi ləvazimat),PHARMACY,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, Səməd Vurğun küç.156D, AZ1000",994 12 441 54 51,40.39768210891968,49.83342719782411,Bakı,Bakı,A-Group
Medicom (tibbi ləvazimat),PHARMACY,"Azərbaycan Respublikası, Bakı, Ağ Şəhər,Paris evləri,Yaşıl Ada küç.1, AZ1000",994 55 409 36 63,40.38027991493886,49.8822166399426,Bakı,Bakı,A-Group
MediClub Apteki,PHARMACY,"Azərbaycan Respublikası, Bakı, Səbail r-nu, Üzeyir Hacıbəyli küç.119, AZ1000",994 50 220 48 29,40.3760943930241,49.8560428274371,Bakı,Bakı,A-Group
AzəriMed-Kanon Qönçə,PHARMACY,"Azərbaycan Respublikası, Gəncə, Heydər Əliyev pr. ilə Atatürk pr.kəsişməsi , AZ2000",994 55 455 85 49,40.69775753008175,46.36125165367889,Gəncə,Region,A-Group
AzəriMed-Kanon Stimol,PHARMACY,"Azərbaycan Respublikası, Sumqayıt, Sülh küç.27D, AZ5000",994 55 455 85 63,40.5872089756899,49.6707269843862,Sumqayıt,Region,A-Group
AzəriMed-Kanon Lənkəran,PHARMACY,"Azərbaycan Respublikası, Lənkəran, Həzi Aslanov küç, AZ4200",994 55 455 85 69,38.7549443631431,48.8520129112917,Lənkəran,Region,A-Group
AzəriMed-Kanon Xəmsə,PHARMACY,"Azərbaycan Respublikası, Mingəçevir, Heydər Əliyev pr.51Q , AZ4500",994 55 455 85 47,40.7683360532829,47.0562259266944,Mingəçevir,Region,A-Group
AzəriMed-Zəfəran Quba,PHARMACY,"Azərbaycan Respublikası, Quba, Heyder Əliyev pr., AZ4000",994 55 455 88 50,41.3620851398386,48.5242305979031,Quba,Region,A-Group
AzəriMed-Zəfəran Qusar,PHARMACY,"Azərbaycan Respublikası, Qusar, Səfixan küç.,Mərkəzi xəstəxananın yanı, AZ3800",994 55 455 87 88,41.4245760301556,48.4473755267407,Qusar,Region,A-Group
